domain,condition,conversation_id,mean_abs_delta,flip_rate,oscillation_index
python,oscillatory,python_oscillatory_025,2.596741081119981,0.8,4.674133946015966
python,oscillatory,python_oscillatory_026,1.0954043084147493,0.6,1.752646893463599
python,oscillatory,python_oscillatory_027,1.052929955246768,0.8,1.8952739194441823
python,oscillatory,python_oscillatory_028,1.319914887634006,0.8,2.375846797741211
python,oscillatory,python_oscillatory_029,1.345403631039563,0.4,1.883565083455388
python,oscillatory,python_oscillatory_030,1.3005086741141934,0.8,2.340915613405548
python,oscillatory,python_oscillatory_031,1.2538016446389462,0.8,2.2568429603501032
python,oscillatory,python_oscillatory_032,1.9305255722231527,0.6,3.0888409155570447
python,oscillatory,python_oscillatory_033,2.201062952257626,0.8,3.9619133140637266
python,oscillatory,python_oscillatory_034,1.5873499185362567,0.8,2.8572298533652623
python,oscillatory,python_oscillatory_035,2.927652979178596,1.0,5.855305958357192
python,oscillatory,python_oscillatory_036,1.097986347678458,0.8,1.9763754258212243
python,oscillatory,python_oscillatory_037,2.2851776794275853,0.6,3.6562842870841368
python,oscillatory,python_oscillatory_038,3.4182056537827106,1.0,6.836411307565421
python,oscillatory,python_oscillatory_039,0.9372375100795232,1.0,1.8744750201590463
